file,emotion,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,centroid,zcr,rolloff
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-01-01-01-09.wav,fear,-830.1546630859375,65.55363464355469,8.614588737487793,18.59882354736328,9.240533828735352,19.702558517456055,0.1714039295911789,7.202451705932617,-2.5417113304138184,1.15104341506958,4.831057071685791,0.2735283374786377,0.9447373747825623,0.19699355959892273,4.3052496910095215,0.782148540019989,-3.1057534217834473,2.2094767093658447,1.7709107398986816,0.5094437003135681,2.2567217350006104,-0.5942949056625366,-0.2329912632703781,1.8546724319458008,0.875131368637085,0.3071647882461548,-2.5101404190063477,-1.1682528257369995,-1.3196690082550049,-0.8422422409057617,-0.9240036606788635,-0.8123284578323364,-1.4681519269943237,-0.5857229828834534,-1.448838233947754,-1.0972429513931274,0.25247448682785034,-1.2612770795822144,-0.5852831602096558,-0.5148838758468628,0.6264564394950867,0.630582869052887,0.6431397199630737,0.6815313696861267,0.7184422612190247,0.6985234618186951,0.6913573741912842,0.6311226487159729,0.594204306602478,0.5659657120704651,0.6001033186912537,0.6230154633522034,6495.201626786297,0.05824474360318792,12770.92072147651
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-01-01-02-09.wav,fear,-797.9074096679688,66.31219482421875,8.155643463134766,20.696666717529297,11.643406867980957,18.70559310913086,1.099944829940796,5.933384895324707,-3.944873332977295,-0.6289585828781128,3.043442726135254,2.9750711917877197,0.6768924593925476,1.8823450803756714,0.8430188894271851,1.8689333200454712,-0.7710904479026794,3.5714757442474365,1.7226892709732056,0.26401621103286743,4.464703559875488,-0.0686907172203064,-1.3357841968536377,1.6238524913787842,0.724835991859436,-0.5617163181304932,-0.8064958453178406,-0.5639219284057617,-1.2712839841842651,-0.6275981664657593,-1.2735810279846191,0.5279223322868347,-1.1617087125778198,0.15769192576408386,0.6518571972846985,-0.6800281405448914,-1.1608810424804688,-0.009397353045642376,-0.6184810400009155,-1.05072820186615,0.5986399054527283,0.5765508413314819,0.5534744262695312,0.5854843258857727,0.6533513069152832,0.6951197981834412,0.745479166507721,0.7427002787590027,0.6899581551551819,0.6522759199142456,0.6674816012382507,0.6458042860031128,6798.924438620792,0.05985869337248322,13286.860318791947
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-01-02-01-09.wav,fear,-794.6928100585938,68.68635559082031,13.79800033569336,25.349660873413086,11.023881912231445,21.045522689819336,4.947567939758301,9.988978385925293,-1.2857409715652466,0.6519010663032532,6.042357444763184,4.813116073608398,1.9056432247161865,3.7706832885742188,5.540027618408203,3.4262969493865967,-1.3220539093017578,4.177679061889648,4.911231994628906,1.294551968574524,4.705476760864258,1.936415672302246,1.6479864120483398,1.857791781425476,2.1923112869262695,2.310238838195801,-0.1534365862607956,-0.5679435133934021,0.7693084478378296,-0.05241802707314491,-0.02877880074083805,0.9013670682907104,-0.5037537813186646,0.7084951996803284,0.006597150582820177,0.8543172478675842,0.7011697888374329,0.014903595671057701,0.576032817363739,-1.1392710208892822,0.6406664252281189,0.595636785030365,0.6100665926933289,0.6731534004211426,0.7529100179672241,0.8238183856010437,0.8461756706237793,0.7764639854431152,0.709291934967041,0.6711398959159851,0.6590850353240967,0.6661977171897888,6202.590673212587,0.054680879237288135,13096.239406779661
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-01-02-02-09.wav,fear,-824.5030517578125,64.43211364746094,7.442528247833252,26.11009979248047,10.378474235534668,16.50989532470703,1.9762306213378906,6.495816230773926,-1.961063265800476,-3.6061179637908936,2.995767831802368,1.656699776649475,1.3758774995803833,2.540876626968384,1.397432565689087,1.6004308462142944,-2.10774302482605,1.9298346042633057,1.916540503501892,0.10479994863271713,4.111346244812012,-0.6135916113853455,-0.5303264260292053,1.8774393796920776,0.8146567344665527,-0.9881442785263062,-1.68309485912323,-1.3273154497146606,0.16857649385929108,0.01581110619008541,-1.1401065587997437,-0.2227989137172699,-1.2312170267105103,-0.3932989537715912,-0.6692667007446289,-0.3234371244907379,-0.9310804605484009,-1.1062856912612915,-0.8513303995132446,-2.088823080062866,0.6569385528564453,0.6365307569503784,0.6245865225791931,0.5947471857070923,0.6204863786697388,0.6959986686706543,0.7828189134597778,0.791817307472229,0.7482399344444275,0.684279203414917,0.6369872689247131,0.6709610223770142,7150.792661338085,0.05830905720338983,13599.47033898305
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-02-01-01-09.wav,fear,-625.4124145507812,89.3457260131836,2.3605024814605713,14.402073860168457,15.371238708496094,23.466176986694336,-5.400413513183594,-2.7349796295166016,-2.409830093383789,2.867844581604004,-4.857138633728027,-3.0337398052215576,0.9715288877487183,-2.7583279609680176,-3.309929370880127,-2.387566089630127,3.773078441619873,2.622138738632202,1.0779708623886108,1.9260926246643066,5.542746543884277,-1.3699630498886108,-2.310077428817749,7.542169570922852,0.5180559754371643,-0.9368470907211304,1.0509452819824219,-2.874025583267212,0.2125307321548462,1.7248306274414062,-1.6846786737442017,1.3649015426635742,-0.8785063028335571,-0.8029513359069824,2.351344108581543,-0.08355813473463058,-0.583737313747406,0.11483746767044067,1.5179452896118164,1.2186988592147827,0.5644321441650391,0.5507027506828308,0.5723201036453247,0.5603225827217102,0.5329909920692444,0.5088483691215515,0.5292092561721802,0.5890837907791138,0.5797632932662964,0.5396708250045776,0.5628393292427063,0.5711644887924194,4139.133605748394,0.05033472964638158,8952.354029605263
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-02-01-02-09.wav,fear,-722.7523803710938,70.37574005126953,-0.4569314420223236,21.648059844970703,10.69845199584961,23.900739669799805,-3.5557758808135986,5.2706732749938965,-3.262584924697876,4.533081531524658,-0.7391594052314758,-0.5237587094306946,0.45455634593963623,-1.116051197052002,-3.0067312717437744,-3.8631579875946045,0.35324713587760925,4.030723571777344,2.7097644805908203,0.3389200270175934,2.29498553276062,-0.9568610787391663,-3.0840964317321777,5.792440891265869,1.637771487236023,-0.17170628905296326,-1.8524789810180664,-2.52288556098938,-0.9163303375244141,0.1476631760597229,-2.86936616897583,-0.5620836019515991,-1.5450115203857422,-1.8933664560317993,-0.3402951657772064,-0.510654628276825,-1.59735906124115,-0.9740463495254517,-0.2986774444580078,0.02079377882182598,0.6276609301567078,0.6116245985031128,0.5784485936164856,0.5271562933921814,0.5325031876564026,0.5404344201087952,0.5924504399299622,0.6664008498191833,0.6227913498878479,0.57474684715271,0.5861007571220398,0.6050245761871338,6532.922417292744,0.08027534609120521,13297.002239413681
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-02-02-01-09.wav,fear,-590.8478393554688,63.929508209228516,-0.20305633544921875,12.907093048095703,5.0518479347229,15.743986129760742,-7.324590682983398,-1.9383255243301392,-3.8757164478302,1.1272929906845093,-7.948514461517334,-3.9707558155059814,-0.1749807596206665,-5.961488723754883,-5.607553005218506,-1.5814403295516968,2.513216972351074,-0.3871528208255768,-0.8362443447113037,1.1209379434585571,-0.12539367377758026,-3.8390138149261475,-3.472628116607666,2.3224828243255615,-1.0631190538406372,-2.6743133068084717,-3.746975898742676,-5.2869181632995605,-1.5758459568023682,-0.5522426962852478,-4.257636547088623,-2.2823801040649414,-4.144874572753906,-3.3122870922088623,0.02963540516793728,-1.3484987020492554,-2.88383412361145,-0.4537896513938904,-0.16303439438343048,-1.316199779510498,0.44858622550964355,0.4767184555530548,0.49298882484436035,0.5318377017974854,0.526383101940155,0.5291860699653625,0.5783471465110779,0.5931646227836609,0.5063758492469788,0.41975364089012146,0.4443749785423279,0.41825759410858154,5467.634499190029,0.07934891550164473,11321.314761513158
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-06-02-02-02-09.wav,fear,-548.7713623046875,66.9716796875,2.5110023021698,11.233457565307617,6.497959136962891,17.236658096313477,-5.968799591064453,-1.396424412727356,-2.8320863246917725,-1.0403549671173096,-7.4373860359191895,-3.289477586746216,2.408693313598633,-6.610878944396973,-6.700101852416992,-0.976750910282135,2.3168201446533203,-1.3757869005203247,-0.9378634095191956,3.359614610671997,0.7845475673675537,-5.763035774230957,-2.5515313148498535,4.279821395874023,-0.0786491185426712,-3.7076737880706787,-3.1173012256622314,-4.2895989418029785,-2.9710123538970947,-0.6075370907783508,-2.8675432205200195,-3.4858639240264893,-4.119154453277588,-3.0048604011535645,-0.23500192165374756,-2.0017664432525635,-2.5047168731689453,0.35636693239212036,1.287765622138977,0.43332934379577637,0.35605552792549133,0.3615323305130005,0.39908692240715027,0.48509860038757324,0.5778522491455078,0.6031920313835144,0.6100220680236816,0.6506215929985046,0.5508781671524048,0.43407124280929565,0.3761931359767914,0.35619813203811646,4321.604082725591,0.05871260793585526,9224.506578947368
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-01-01-01-09.wav,disgust,-759.0992431640625,95.37824249267578,4.398301124572754,8.495858192443848,12.26496410369873,15.748286247253418,-3.045379161834717,0.6900423169136047,-8.448870658874512,-1.7203872203826904,1.7873203754425049,-0.9275702238082886,-0.9265831112861633,-1.4311059713363647,-0.1250840425491333,0.6319158673286438,0.9988182187080383,0.33540624380111694,-1.864858865737915,-0.3403605818748474,3.134962558746338,-1.8751243352890015,-3.2184853553771973,0.8114310503005981,-0.9736223220825195,-1.865657091140747,-2.01786470413208,-3.0011701583862305,-2.5699610710144043,-0.10498106479644775,0.4819065034389496,-0.9188687205314636,-1.5065641403198242,0.2244299352169037,0.7071897983551025,-0.3805980682373047,-1.9239532947540283,0.017286580055952072,0.5437926054000854,-0.19332225620746613,0.63904869556427,0.5798119306564331,0.5256224274635315,0.5056488513946533,0.5126920938491821,0.5480653047561646,0.6222550272941589,0.6562073826789856,0.6530553102493286,0.6403759121894836,0.5982900261878967,0.6180922389030457,5847.673495017405,0.06296234130859375,11443.798828125
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-01-01-02-09.wav,disgust,-763.8522338867188,90.35124969482422,1.355603814125061,9.936077117919922,12.820989608764648,16.637605667114258,-5.663871765136719,-0.5518153309822083,-6.867970943450928,-2.5168066024780273,1.4459567070007324,0.11520492285490036,-0.5248182415962219,-1.696739912033081,-0.9347693920135498,0.3623921573162079,-0.46043920516967773,-0.8361726403236389,-1.7566062211990356,-0.5637254118919373,1.7639216184616089,-3.566706895828247,-2.257253646850586,0.9698168039321899,-3.7589938640594482,-2.243856430053711,-2.2039690017700195,-2.69092059135437,-1.8359404802322388,-0.9122529625892639,0.05124495178461075,-0.6370222568511963,-2.5799601078033447,-0.05391683802008629,0.8438457250595093,-0.5671016573905945,-1.3666197061538696,-0.4179011881351471,-1.0522245168685913,-0.48386427760124207,0.626732587814331,0.6196038126945496,0.5990571975708008,0.560116171836853,0.5360058546066284,0.5349261164665222,0.5797333717346191,0.6414232850074768,0.6397492289543152,0.5790863633155823,0.5882993936538696,0.5932091474533081,6000.265539302533,0.06440711673632218,12216.70782674772
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-01-02-01-09.wav,disgust,-788.9234619140625,78.24273681640625,8.959163665771484,18.795085906982422,13.454978942871094,17.358524322509766,-2.45719575881958,7.009903430938721,-4.500435829162598,-0.12002638727426529,-1.285368800163269,-2.6263771057128906,2.3559696674346924,-2.406062364578247,-0.2620967626571655,2.5821099281311035,1.6584117412567139,-1.544128179550171,-0.7581443786621094,1.5510145425796509,3.242157220840454,-1.7993894815444946,-2.2376739978790283,0.6009044051170349,-2.2991833686828613,1.3835874795913696,-1.6415660381317139,-3.3135998249053955,-2.268778085708618,-0.49708762764930725,-0.875686764717102,-0.0780167281627655,-3.065014123916626,0.33459532260894775,-0.2520482540130615,-1.0824211835861206,-0.5547024011611938,-0.48354849219322205,-0.3594798445701599,-0.3724990785121918,0.5833757519721985,0.5993993282318115,0.6245229244232178,0.6014420390129089,0.5939898490905762,0.6125085353851318,0.6406134366989136,0.6345522403717041,0.6212166547775269,0.6190282106399536,0.6177879571914673,0.5996922254562378,6813.36411925417,0.06623999472776074,12679.759394171779
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-01-02-02-09.wav,disgust,-715.6486206054688,90.1724624633789,-1.5214836597442627,19.328750610351562,16.847553253173828,17.406620025634766,-2.649197578430176,2.428398609161377,-11.832018852233887,-4.847842693328857,4.999733924865723,-0.9951324462890625,-0.9007890820503235,-0.7144320011138916,0.41174858808517456,2.37736439704895,-1.177410364151001,2.301510810852051,-1.2889689207077026,0.26006263494491577,2.7478535175323486,-1.9082494974136353,-2.678753137588501,2.2630162239074707,-1.5929014682769775,-2.7554731369018555,-1.2457020282745361,-2.94102144241333,-1.5347570180892944,-1.2463077306747437,0.31223076581954956,-0.5639789700508118,-1.8689422607421875,1.4971691370010376,0.26467201113700867,-0.5112493634223938,-0.284905344247818,0.8028631210327148,-0.4948209822177887,-1.2596197128295898,0.5972021818161011,0.6031054258346558,0.548324704170227,0.4624401926994324,0.4367806017398834,0.449385404586792,0.4793720841407776,0.5411461591720581,0.579764723777771,0.5880360007286072,0.6208035349845886,0.6216371059417725,5431.0934651903735,0.07823638916015625,10812.158203125
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-02-01-01-09.wav,disgust,-731.9342651367188,84.93627166748047,7.482632160186768,12.743995666503906,10.170666694641113,15.55738639831543,-7.993048191070557,4.465274333953857,-3.343207359313965,0.6985916495323181,-1.6128380298614502,-4.005289554595947,-3.4131815433502197,-3.8375542163848877,-0.7623929381370544,1.8005653619766235,-3.7871344089508057,-4.452046871185303,0.5368452668190002,0.47241586446762085,-0.4508415162563324,-0.8841423988342285,-0.9168434739112854,-0.20792628824710846,-3.0349583625793457,0.6325682997703552,-1.0724639892578125,-2.209211587905884,-2.35650897026062,-1.360779047012329,0.20256556570529938,-1.8563783168792725,-1.2387406826019287,-0.5073944330215454,-1.9264847040176392,-1.1806570291519165,-1.6066415309906006,-0.9659821391105652,-0.4376181662082672,-0.6036598682403564,0.5518423914909363,0.559203565120697,0.5878768563270569,0.6476197242736816,0.6561220288276672,0.6278963088989258,0.6542741656303406,0.6314877867698669,0.5827251672744751,0.5644421577453613,0.5786991715431213,0.563429594039917,6281.406920550656,0.06194298707844575,12188.393511730204
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-02-01-02-09.wav,disgust,-698.4031372070312,90.15875244140625,2.9510903358459473,14.607255935668945,12.337190628051758,16.082130432128906,-6.775424957275391,2.0506057739257812,-1.7485103607177734,1.0701942443847656,-2.8971152305603027,-2.8232569694519043,-2.2045695781707764,-3.316438913345337,-1.7858188152313232,2.1716136932373047,-2.1106059551239014,-3.7911295890808105,-0.11521819978952408,0.8765643835067749,0.09827772527933121,-2.0427472591400146,-1.7569348812103271,0.6774670481681824,-1.6827352046966553,-0.6118316054344177,-2.2197670936584473,-1.8838154077529907,-2.204766035079956,-0.47170543670654297,-0.18776723742485046,-1.6240999698638916,-1.7747596502304077,-0.15585288405418396,-1.0143038034439087,-0.43618154525756836,-1.5676853656768799,-0.7978434562683105,0.2738235592842102,-0.6202856302261353,0.5412503480911255,0.5381668210029602,0.568147599697113,0.5584802031517029,0.5628290176391602,0.5785294771194458,0.5841150283813477,0.590941309928894,0.5843213796615601,0.59407639503479,0.6168429255485535,0.5821216106414795,5656.901881273683,0.07600127070783133,11292.85109186747
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-02-02-01-09.wav,disgust,-683.9795532226562,89.55300903320312,1.0026097297668457,12.81418514251709,13.847641944885254,15.458846092224121,-5.636691570281982,4.859204292297363,-2.2777719497680664,-2.5270845890045166,-1.691099762916565,-2.6375415325164795,-0.4646323025226593,-3.1793949604034424,-2.5039405822753906,0.4481152892112732,-2.3669159412384033,-2.6913912296295166,-1.3241816759109497,1.3538566827774048,2.436885356903076,-3.09344744682312,-4.091569423675537,0.24163955450057983,-3.20180344581604,-1.9940851926803589,-2.571431875228882,-2.994082450866699,-2.781435012817383,-1.8143861293792725,-1.758708119392395,-2.713294744491577,-3.1418120861053467,-0.6218467354774475,-0.6395261883735657,-1.614661693572998,-1.906819224357605,-0.475551962852478,-0.5788884162902832,-1.0790835618972778,0.5661114454269409,0.5204331278800964,0.49356380105018616,0.5337381362915039,0.5914531350135803,0.598694920539856,0.6411039233207703,0.6381641626358032,0.6277633309364319,0.6293818950653076,0.6396180987358093,0.590979814529419,5634.730414307002,0.08303404850746268,11022.971082089553
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-07-02-02-02-09.wav,disgust,-677.3322143554688,103.01356506347656,4.9416937828063965,6.229761123657227,14.362885475158691,14.914570808410645,-5.632415294647217,0.3641720712184906,-0.4486069679260254,-3.2079858779907227,-3.3756258487701416,-0.9201570749282837,1.3112891912460327,-4.097286224365234,-4.2412848472595215,0.4717196524143219,0.38482847809791565,-0.3606405258178711,-2.1322312355041504,0.9604849815368652,1.6278690099716187,-2.6293108463287354,-3.3624346256256104,-1.576863169670105,-3.6519172191619873,0.16854651272296906,-2.654094696044922,-4.410217761993408,-1.1430586576461792,-1.3934321403503418,-0.3800850510597229,-1.798686146736145,-2.4495184421539307,0.1365746557712555,-1.9751818180084229,-1.3585453033447266,-1.7193193435668945,-1.4204981327056885,-0.5953540205955505,-0.9927014112472534,0.49645721912384033,0.491203635931015,0.499294251203537,0.5139006972312927,0.5389061570167542,0.5358502268791199,0.588448703289032,0.5952526330947876,0.5972036123275757,0.5904099345207214,0.6106741428375244,0.5719015598297119,5003.963419441646,0.06880576229659763,10332.123705621301
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-01-01-01-09.wav,surprise,-791.6473388671875,85.73397827148438,17.184499740600586,21.36031150817871,12.7906494140625,20.197715759277344,5.11014461517334,6.271457195281982,1.861641764640808,1.782643437385559,5.3370208740234375,2.651128053665161,0.42516645789146423,2.4056403636932373,4.265802383422852,2.816662311553955,2.017608165740967,3.6917762756347656,2.615200996398926,1.2720987796783447,4.1498847007751465,-0.48266589641571045,0.4234650433063507,3.4476404190063477,1.7633135318756104,0.7402833700180054,0.4933112561702728,-0.9214037656784058,-0.36349186301231384,0.4360905885696411,-0.37378671765327454,2.008866310119629,-0.8772772550582886,-0.8576644062995911,1.0675166845321655,-0.8158373236656189,-0.04775015637278557,0.3731391131877899,-0.07831355929374695,-0.2293427735567093,0.5671942234039307,0.5961563587188721,0.6265296339988708,0.6616411209106445,0.7131694555282593,0.7609436511993408,0.8044345378875732,0.7700548768043518,0.7067007422447205,0.6621502637863159,0.6389120817184448,0.5901269316673279,5947.635580501488,0.049072265625,12740.478515625
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-01-01-02-09.wav,surprise,-800.4340209960938,83.26972961425781,10.438979148864746,16.346899032592773,11.46757698059082,17.064434051513672,-2.418715000152588,2.1261894702911377,-1.7168411016464233,-1.584058403968811,3.6358659267425537,-0.7983710169792175,-3.006751775741577,0.23343609273433685,-0.2209445834159851,0.614582359790802,-0.5176443457603455,-0.32572317123413086,-0.4223438799381256,-1.873348355293274,1.798472285270691,-3.179107189178467,-1.3328317403793335,1.4756258726119995,-0.8872033357620239,-1.6704554557800293,-1.82329523563385,-1.5275096893310547,-1.0310468673706055,-1.2777503728866577,-2.007988452911377,-0.14897091686725616,-2.7866976261138916,-1.0298407077789307,-0.9473545551300049,-1.4050688743591309,-0.22358374297618866,-0.2566680312156677,-0.6733304262161255,-0.8991730213165283,0.5482291579246521,0.5424774289131165,0.5139474868774414,0.529981791973114,0.5220394730567932,0.5200678706169128,0.5713430047035217,0.5511646270751953,0.5382871031761169,0.525849461555481,0.5290952324867249,0.5232334733009338,5176.687642642412,0.044073232827476036,10121.405750798722
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-01-02-01-09.wav,surprise,-759.8756713867188,91.13827514648438,12.346632957458496,23.812124252319336,14.40075969696045,20.983604431152344,1.9275000095367432,7.130631923675537,0.3572957515716553,0.8279112577438354,4.609875202178955,1.9644927978515625,-2.1764402389526367,1.7877998352050781,2.6907904148101807,2.194711685180664,0.8634909987449646,2.4234423637390137,2.0694847106933594,1.3205326795578003,3.560713529586792,-1.6826788187026978,-0.41260841488838196,3.315542221069336,0.8751330375671387,-0.3963490426540375,-0.8576958775520325,-1.4273513555526733,0.21476325392723083,0.5081371665000916,0.5048602223396301,-0.48299717903137207,-0.6325910091400146,0.49308711290359497,-0.7816235423088074,0.15766386687755585,-0.04441380128264427,1.2274212837219238,0.22972291707992554,-0.5254939198493958,0.6226098537445068,0.6125288009643555,0.5979490876197815,0.6162346005439758,0.6243377923965454,0.6392911672592163,0.6732707619667053,0.6968552470207214,0.6895297765731812,0.6336566209793091,0.6050246357917786,0.609397828578949,5758.151043761745,0.06557481133900929,11780.064821981425
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-01-02-02-09.wav,surprise,-779.50732421875,86.03684997558594,7.422302722930908,18.159236907958984,9.49101448059082,16.713518142700195,-2.202456474304199,2.0485100746154785,-2.746371269226074,-3.557870388031006,-1.103388786315918,-0.24700196087360382,-3.318906307220459,-0.9557298421859741,-0.7826630473136902,0.9518337845802307,1.3808722496032715,-2.116847038269043,-0.302556574344635,-0.8926310539245605,2.8043181896209717,-3.1228065490722656,-3.1879384517669678,1.5336073637008667,0.1526837944984436,-1.4415526390075684,-1.9228169918060303,-2.48472261428833,-2.0978453159332275,-1.1031906604766846,-2.3387773036956787,-1.5244643688201904,-2.338571786880493,-2.0905375480651855,-1.655625820159912,-1.5652194023132324,-1.1459840536117554,-0.6043936610221863,-1.0409051179885864,-1.3358567953109741,0.5640212297439575,0.5388876795768738,0.5153298377990723,0.5254018902778625,0.5369882583618164,0.565485954284668,0.5924506187438965,0.5974302291870117,0.5970175266265869,0.5803213715553284,0.5761763453483582,0.5615262389183044,5924.744277350702,0.05096114309210526,10977.675116099072
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-02-01-01-09.wav,surprise,-656.8872680664062,60.642730712890625,5.702103614807129,10.648006439208984,8.580758094787598,10.174667358398438,-4.1023783683776855,-0.4230547547340393,-2.0111258029937744,-2.1265487670898438,-0.8857843279838562,-2.1194052696228027,-3.644354820251465,-1.815564751625061,-1.3255822658538818,-1.586552381515503,-2.4715027809143066,-1.5460116863250732,-1.1468719244003296,-0.9075205326080322,1.024405837059021,-2.6728739738464355,-1.8705639839172363,1.315081000328064,-1.8406320810317993,-2.8166985511779785,-1.9393612146377563,-2.7962899208068848,-2.044565439224243,-2.803656578063965,-2.1038191318511963,-0.4703056216239929,-2.407456159591675,-1.623890995979309,-1.6139864921569824,-1.737289309501648,-0.9730623364448547,-0.724772572517395,-1.1442583799362183,-2.071622371673584,0.5596832036972046,0.5792071223258972,0.5804808735847473,0.6030373573303223,0.6432524919509888,0.6546962857246399,0.6797805428504944,0.6339533925056458,0.5828703045845032,0.5643491744995117,0.5994618535041809,0.5776091814041138,6502.541267711732,0.06496188256048387,12793.397177419354
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-02-01-02-09.wav,surprise,-734.04541015625,85.08358001708984,15.51611328125,20.8139705657959,15.595805168151855,19.558164596557617,-0.24271076917648315,3.497924327850342,-0.8173969984054565,1.5834927558898926,3.811494827270508,1.2003843784332275,-1.085848093032837,3.3489902019500732,0.8634320497512817,2.1757566928863525,1.4980788230895996,1.1385164260864258,0.0707412138581276,1.03800368309021,2.7449231147766113,-2.1601080894470215,-1.3928989171981812,2.4055016040802,-1.2205536365509033,-1.2323403358459473,-0.8826347589492798,-1.0461431741714478,-1.6045451164245605,-1.5772422552108765,-0.7418597340583801,0.14102768898010254,-2.078880548477173,0.26986953616142273,-0.6126575469970703,-1.1965011358261108,-0.30061814188957214,0.4254058003425598,0.10183840245008469,-1.2027273178100586,0.6107175946235657,0.6516416072845459,0.6473786234855652,0.6630368232727051,0.673704981803894,0.6642470359802246,0.690281867980957,0.6869874596595764,0.6514696478843689,0.6187788248062134,0.5884371399879456,0.583289384841919,5510.934435274421,0.05813886909609121,11874.33835504886
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-02-02-01-09.wav,surprise,-751.964599609375,76.01713562011719,10.174407958984375,21.782381057739258,8.567365646362305,16.72958755493164,-0.15796661376953125,4.658631324768066,-2.60255765914917,0.2695206105709076,-0.40571266412734985,-2.8928747177124023,-3.087559223175049,-0.4737304151058197,-1.7920820713043213,-1.035072922706604,-0.6391658782958984,-1.0545960664749146,-1.796984076499939,-0.253757119178772,2.4301419258117676,-4.342838764190674,-2.1034555435180664,1.8006293773651123,-1.1015021800994873,-1.7306855916976929,-2.2041430473327637,-2.2391505241394043,-1.6502389907836914,-1.0932133197784424,-1.9626315832138062,-0.7466591000556946,-2.4983372688293457,-0.6343461275100708,-0.10699465125799179,-1.7797695398330688,-0.03993265703320503,-0.03572588041424751,0.09343524277210236,0.07560930401086807,0.5110310316085815,0.5473482012748718,0.538589358329773,0.49355506896972656,0.47902360558509827,0.47679591178894043,0.5057278871536255,0.5424548387527466,0.579168438911438,0.5717464089393616,0.5633646845817566,0.5302285552024841,5321.343580118676,0.05847625732421875,10413.0615234375
D:\speech_emotion\speech-emotion-classification\data\Actor_09\03-01-08-02-02-02-09.wav,surprise,-743.596923828125,79.10719299316406,6.510735988616943,20.560447692871094,10.914600372314453,17.41625213623047,-3.3495798110961914,3.974121570587158,-2.120746374130249,-0.39205998182296753,-0.7530044913291931,-0.9858629107475281,-3.7914505004882812,-0.8169394135475159,-1.7204060554504395,-0.608293354511261,-0.6024355292320251,0.27681392431259155,-1.4884450435638428,-0.7527860999107361,2.103573799133301,-3.7241415977478027,-2.853080987930298,1.0552403926849365,-0.5460847020149231,-2.0819437503814697,-1.6049158573150635,-2.150995969772339,-1.6124948263168335,-0.9060751795768738,-1.9178963899612427,-0.6523677110671997,-2.580820083618164,-1.3045436143875122,-0.5506054162979126,-2.1495723724365234,-1.1612021923065186,0.10014760494232178,-0.4436992108821869,-0.4492829144001007,0.6110565662384033,0.5728403329849243,0.543775200843811,0.5560179948806763,0.5796312093734741,0.6038004159927368,0.6140944361686707,0.61955726146698,0.6250356435775757,0.6162667870521545,0.6099435687065125,0.5988812446594238,6671.857943373786,0.061608093072755415,12397.639318885449
